季,比賽日期,效力球隊,對手,攻擊,攻擊%,攔網,攔網%,發球,發球%,接發球,接發球%,防守,防守%,舉球,舉球%,得分,player_id,球員姓名,球員背號,球隊,賽事類型,攻擊_成功,攻擊_總數,攔網_成功,攔網_總數,發球_成功,發球_總數,接發球_成功,接發球_總數,防守_成功,防守_總數,舉球_成功,舉球_總數
企20,2024-12-21 12:00:00,臺北鯨華,義力營造,8 - 18,44.44,0 - 6,0.0,1 - 15,6.67,2 - 13,15.38,2 - 14,14.29,0 - 0,0.0,9,50,陳潔,13,臺北鯨華,例行賽,8,18,0,6,1,15,2,13,2,14,0,0
企20,2024-12-21 18:00:00,高雄台電女排,新北中纖,7 - 24,29.17,0 - 8,0.0,3 - 12,25.0,5 - 7,71.43,6 - 10,60.0,0 - 0,0.0,10,39,許菀芸,13,高雄台電,例行賽,7,24,0,8,3,12,5,7,6,10,0,0
企20,2024-12-22 15:00:00,高雄台電女排,新北中纖,17 - 53,32.08,0 - 2,0.0,0 - 19,0.0,5 - 15,33.33,9 - 15,60.0,0 - 0,0.0,17,39,許菀芸,13,高雄台電,例行賽,17,53,0,2,0,19,5,15,9,15,0,0
企20,2024-12-28 18:00:00,臺北鯨華,新北中纖,10 - 26,38.46,0 - 3,0.0,1 - 12,8.33,7 - 15,46.67,9 - 22,40.91,0 - 0,0.0,11,50,陳潔,13,臺北鯨華,例行賽,10,26,0,3,1,12,7,15,9,22,0,0
企20,2024-12-29 17:00:00,臺北鯨華,新北中纖,7 - 20,35.0,0 - 6,0.0,0 - 9,0.0,7 - 8,87.5,11 - 15,73.33,0 - 0,0.0,7,50,陳潔,13,臺北鯨華,例行賽,7,20,0,6,0,9,7,8,11,15,0,0
企20,2025-01-04 14:00:00,高雄台電女排,義力營造,16 - 28,57.14,0 - 6,0.0,0 - 13,0.0,4 - 6,66.67,5 - 15,33.33,0 - 0,0.0,16,39,許菀芸,13,高雄台電,例行賽,16,28,0,6,0,13,4,6,5,15,0,0
企20,2025-01-04 16:00:00,臺北鯨華,新北中纖,7 - 18,38.89,0 - 3,0.0,0 - 8,0.0,13 - 17,76.47,5 - 22,22.73,0 - 0,0.0,7,50,陳潔,13,臺北鯨華,例行賽,7,18,0,3,0,8,13,17,5,22,0,0
企20,2025-01-05 13:00:00,臺北鯨華,高雄台電,7 - 24,29.17,1 - 11,9.09,0 - 9,0.0,6 - 10,60.0,4 - 12,33.33,0 - 0,0.0,8,50,陳潔,13,臺北鯨華,例行賽,7,24,1,11,0,9,6,10,4,12,0,0
企20,2025-01-05 13:00:00,高雄台電女排,臺北鯨華,19 - 41,46.34,0 - 8,0.0,1 - 13,7.69,21 - 27,77.78,8 - 15,53.33,0 - 0,0.0,20,39,許菀芸,13,高雄台電,例行賽,19,41,0,8,1,13,21,27,8,15,0,0
企20,2025-01-11 16:00:00,高雄台電女排,新北中纖,15 - 49,30.61,0 - 4,0.0,2 - 24,8.33,5 - 15,33.33,5 - 23,21.74,0 - 0,0.0,17,39,許菀芸,13,高雄台電,例行賽,15,49,0,4,2,24,5,15,5,23,0,0
企20,2025-01-12 15:00:00,臺北鯨華,新北中纖,5 - 18,27.78,0 - 3,0.0,0 - 6,0.0,7 - 10,70.0,2 - 16,12.5,0 - 0,0.0,5,50,陳潔,13,臺北鯨華,例行賽,5,18,0,3,0,6,7,10,2,16,0,0
企20,2025-01-12 17:00:00,高雄台電女排,義力營造,11 - 24,45.83,0 - 3,0.0,1 - 8,12.5,8 - 17,47.06,2 - 17,11.76,0 - 0,0.0,12,39,許菀芸,13,高雄台電,例行賽,11,24,0,3,1,8,8,17,2,17,0,0
企20,2025-01-18 16:00:00,臺北鯨華,新北中纖,7 - 15,46.67,0 - 5,0.0,0 - 16,0.0,11 - 20,55.0,12 - 24,50.0,0 - 0,0.0,7,50,陳潔,13,臺北鯨華,例行賽,7,15,0,5,0,16,11,20,12,24,0,0
企20,2025-01-18 18:00:00,高雄台電女排,義力營造,6 - 32,18.75,1 - 7,14.29,2 - 16,12.5,4 - 7,57.14,8 - 16,50.0,0 - 0,0.0,9,39,許菀芸,13,高雄台電,例行賽,6,32,1,7,2,16,4,7,8,16,0,0
企20,2025-01-19 15:00:00,臺北鯨華,義力營造,2 - 7,28.57,0 - 2,0.0,1 - 6,16.67,2 - 8,25.0,3 - 8,37.5,0 - 0,0.0,3,50,陳潔,13,臺北鯨華,例行賽,2,7,0,2,1,6,2,8,3,8,0,0
企20,2025-01-19 17:00:00,高雄台電女排,新北中纖,20 - 40,50.0,1 - 8,12.5,0 - 11,0.0,4 - 9,44.44,7 - 14,50.0,0 - 0,0.0,21,39,許菀芸,13,高雄台電,例行賽,20,40,1,8,0,11,4,9,7,14,0,0
企20,2025-01-25 16:00:00,臺北鯨華,高雄台電,9 - 19,47.37,1 - 7,14.29,0 - 13,0.0,10 - 30,33.33,4 - 17,23.53,0 - 0,0.0,10,50,陳潔,13,臺北鯨華,例行賽,9,19,1,7,0,13,10,30,4,17,0,0
企20,2025-01-25 16:00:00,高雄台電女排,臺北鯨華,18 - 44,40.91,1 - 13,7.69,1 - 16,6.25,12 - 18,66.67,10 - 26,38.46,0 - 0,0.0,20,39,許菀芸,13,高雄台電,例行賽,18,44,1,13,1,16,12,18,10,26,0,0
企20,2025-01-26 15:00:00,臺北鯨華,義力營造,1 - 2,50.0,0 - 1,0.0,1 - 5,20.0,1 - 2,50.0,3 - 5,60.0,0 - 0,0.0,2,50,陳潔,13,臺北鯨華,例行賽,1,2,0,1,1,5,1,2,3,5,0,0
企20,2025-01-26 17:00:00,高雄台電女排,新北中纖,15 - 45,33.33,0 - 7,0.0,1 - 21,4.76,17 - 25,68.0,8 - 23,34.78,0 - 0,0.0,16,39,許菀芸,13,高雄台電,例行賽,15,45,0,7,1,21,17,25,8,23,0,0
企20,2025-02-15 14:00:00,臺北鯨華,高雄台電,7 - 18,38.89,0 - 10,0.0,0 - 16,0.0,12 - 17,70.59,2 - 5,40.0,0 - 0,0.0,7,50,陳潔,13,臺北鯨華,例行賽,7,18,0,10,0,16,12,17,2,5,0,0
企20,2025-02-15 14:00:00,高雄台電女排,臺北鯨華,17 - 46,36.96,0 - 8,0.0,0 - 12,0.0,17 - 31,54.84,9 - 18,50.0,0 - 0,0.0,17,39,許菀芸,13,高雄台電,例行賽,17,46,0,8,0,12,17,31,9,18,0,0
企20,2025-02-16 13:00:00,臺北鯨華,高雄台電,3 - 6,50.0,1 - 5,20.0,1 - 6,16.67,4 - 7,57.14,2 - 4,50.0,0 - 0,0.0,5,50,陳潔,13,臺北鯨華,例行賽,3,6,1,5,1,6,4,7,2,4,0,0
企20,2025-02-16 13:00:00,高雄台電女排,臺北鯨華,12 - 39,30.77,0 - 3,0.0,0 - 11,0.0,15 - 21,71.43,6 - 16,37.5,0 - 0,0.0,12,39,許菀芸,13,高雄台電,例行賽,12,39,0,3,0,11,15,21,6,16,0,0
企20,2025-02-22 14:00:00,高雄台電女排,義力營造,9 - 24,37.5,1 - 5,20.0,2 - 12,16.67,5 - 8,62.5,4 - 7,57.14,0 - 0,0.0,12,39,許菀芸,13,高雄台電,例行賽,9,24,1,5,2,12,5,8,4,7,0,0
企20,2025-02-23 17:00:00,高雄台電女排,義力營造,8 - 18,44.44,0 - 4,0.0,1 - 18,5.56,7 - 12,58.33,4 - 10,40.0,0 - 0,0.0,9,39,許菀芸,13,高雄台電,例行賽,8,18,0,4,1,18,7,12,4,10,0,0
企20,2025-03-08 12:00:00,臺北鯨華,新北中纖,7 - 20,35.0,0 - 2,0.0,1 - 11,9.09,5 - 10,50.0,14 - 18,77.78,0 - 0,0.0,8,50,陳潔,13,臺北鯨華,例行賽,7,20,0,2,1,11,5,10,14,18,0,0
企20,2025-03-08 14:00:00,高雄台電,義力營造,7 - 19,36.84,0 - 6,0.0,1 - 19,5.26,5 - 9,55.56,6 - 10,60.0,0 - 0,0.0,8,39,許菀芸,13,高雄台電,例行賽,7,19,0,6,1,19,5,9,6,10,0,0
企21,2025-11-01 13:00:00,新北中纖,義力營造,8 - 23,34.78,1 - 1,100.0,1 - 13,7.69,4 - 9,44.44,0 - 1,0.0,0 - 0,0.0,10,215,Natthimar Kubkaew,13,新北中纖,例行賽,8,23,1,1,1,13,4,9,0,1,0,0
企21,2025-11-01 13:00:00,義力營造,新北中纖,6 - 12,50.0,0 - 0,0.0,0 - 3,0.0,0 - 0,0.0,0 - 2,0.0,0 - 0,0.0,6,219,周竩涵,13,義力營造,例行賽,6,12,0,0,0,3,0,0,0,2,0,0
企21,2025-11-01 15:00:00,臺北鯨華,高雄台電,9 - 25,36.0,0 - 0,0.0,2 - 24,8.33,10 - 13,76.92,3 - 14,21.43,0 - 0,0.0,11,50,陳潔,13,臺北鯨華,例行賽,9,25,0,0,2,24,10,13,3,14,0,0
企21,2025-11-01 15:00:00,高雄台電,臺北鯨華,16 - 43,37.21,0 - 0,0.0,1 - 16,6.25,23 - 33,69.7,10 - 13,76.92,0 - 0,0.0,17,39,許菀芸,13,高雄台電,例行賽,16,43,0,0,1,16,23,33,10,13,0,0
企21,2025-11-02 17:00:00,臺北鯨華,義力營造,11 - 19,57.89,0 - 0,0.0,0 - 15,0.0,3 - 5,60.0,3 - 5,60.0,0 - 0,0.0,11,50,陳潔,13,臺北鯨華,例行賽,11,19,0,0,0,15,3,5,3,5,0,0
企21,2025-11-02 17:00:00,義力營造,臺北鯨華,2 - 6,33.33,0 - 2,0.0,0 - 3,0.0,0 - 0,0.0,1 - 2,50.0,0 - 0,0.0,2,219,周竩涵,13,義力營造,例行賽,2,6,0,2,0,3,0,0,1,2,0,0
企21,2025-11-08 18:00:00,高雄台電,義力營造,6 - 22,27.27,0 - 1,0.0,0 - 12,0.0,12 - 17,70.59,5 - 13,38.46,0 - 0,0.0,6,39,許菀芸,13,高雄台電,例行賽,6,22,0,1,0,12,12,17,5,13,0,0
企21,2025-11-08 18:00:00,義力營造,高雄台電,0 - 1,0.0,0 - 0,0.0,1 - 5,20.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,1,219,周竩涵,13,義力營造,例行賽,0,1,0,0,1,5,0,0,0,1,0,0
企21,2025-11-09 17:00:00,高雄台電,義力營造,9 - 25,36.0,2 - 2,100.0,0 - 8,0.0,10 - 17,58.82,6 - 15,40.0,0 - 0,0.0,11,39,許菀芸,13,高雄台電,例行賽,9,25,2,2,0,8,10,17,6,15,0,0
企21,2025-11-09 17:00:00,義力營造,高雄台電,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,219,周竩涵,13,義力營造,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企21,2025-11-15 18:00:00,臺北鯨華,新北中纖,2 - 13,15.38,0 - 3,0.0,0 - 4,0.0,1 - 4,25.0,3 - 13,23.08,0 - 0,0.0,2,50,陳潔,13,臺北鯨華,例行賽,2,13,0,3,0,4,1,4,3,13,0,0
企21,2025-11-15 18:00:00,新北中纖,臺北鯨華,11 - 28,39.29,1 - 1,100.0,0 - 11,0.0,12 - 41,29.27,4 - 19,21.05,0 - 0,0.0,12,215,Natthimar Kubkaew,13,新北中纖,例行賽,11,28,1,1,0,11,12,41,4,19,0,0
企21,2025-11-16 17:00:00,臺北鯨華,新北中纖,3 - 17,17.65,1 - 2,50.0,0 - 4,0.0,4 - 5,80.0,3 - 6,50.0,0 - 0,0.0,4,50,陳潔,13,臺北鯨華,例行賽,3,17,1,2,0,4,4,5,3,6,0,0
企21,2025-11-16 17:00:00,新北中纖,臺北鯨華,4 - 20,20.0,0 - 0,0.0,0 - 8,0.0,7 - 18,38.89,4 - 7,57.14,0 - 0,0.0,4,215,Natthimar Kubkaew,13,新北中纖,例行賽,4,20,0,0,0,8,7,18,4,7,0,0
企21,2025-11-22 14:00:00,臺北鯨華,高雄台電,6 - 34,17.65,0 - 1,0.0,0 - 20,0.0,11 - 17,64.71,7 - 14,50.0,0 - 0,0.0,6,50,陳潔,13,臺北鯨華,例行賽,6,34,0,1,0,20,11,17,7,14,0,0
企21,2025-11-22 14:00:00,高雄台電,臺北鯨華,9 - 45,20.0,0 - 0,0.0,0 - 17,0.0,16 - 26,61.54,8 - 16,50.0,0 - 0,0.0,9,39,許菀芸,13,高雄台電,例行賽,9,45,0,0,0,17,16,26,8,16,0,0
企21,2025-11-23 13:00:00,臺北鯨華,高雄台電,10 - 40,25.0,0 - 3,0.0,1 - 19,5.26,13 - 17,76.47,10 - 17,58.82,0 - 0,0.0,11,50,陳潔,13,臺北鯨華,例行賽,10,40,0,3,1,19,13,17,10,17,0,0
企21,2025-11-23 13:00:00,高雄台電,臺北鯨華,12 - 53,22.64,0 - 3,0.0,0 - 11,0.0,24 - 40,60.0,14 - 24,58.33,0 - 0,0.0,12,39,許菀芸,13,高雄台電,例行賽,12,53,0,3,0,11,24,40,14,24,0,0
企21,2025-11-29 18:00:00,新北中纖,義力營造,1 - 6,16.67,1 - 1,100.0,0 - 4,0.0,0 - 2,0.0,0 - 3,0.0,0 - 0,0.0,2,215,Natthimar Kubkaew,13,新北中纖,例行賽,1,6,1,1,0,4,0,2,0,3,0,0
企21,2025-11-29 18:00:00,義力營造,新北中纖,0 - 2,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,219,周竩涵,13,義力營造,例行賽,0,2,0,0,0,1,0,0,0,0,0,0
企21,2025-11-30 17:00:00,新北中纖,義力營造,7 - 15,46.67,0 - 0,0.0,1 - 11,9.09,6 - 8,75.0,3 - 9,33.33,0 - 0,0.0,8,215,Natthimar Kubkaew,13,新北中纖,例行賽,7,15,0,0,1,11,6,8,3,9,0,0
企21,2025-11-30 17:00:00,義力營造,新北中纖,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,219,周竩涵,13,義力營造,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企21,2025-12-06 14:00:00,新北中纖,義力營造,7 - 14,50.0,0 - 1,0.0,0 - 21,0.0,9 - 21,42.86,2 - 6,33.33,0 - 0,0.0,7,215,Natthimar Kubkaew,13,新北中纖,例行賽,7,14,0,1,0,21,9,21,2,6,0,0
企21,2025-12-06 14:00:00,義力營造,新北中纖,11 - 23,47.83,1 - 2,50.0,0 - 14,0.0,0 - 0,0.0,3 - 14,21.43,0 - 0,0.0,12,219,周竩涵,13,義力營造,例行賽,11,23,1,2,0,14,0,0,3,14,0,0
企21,2025-12-06 16:00:00,臺北鯨華,高雄台電,7 - 18,38.89,0 - 1,0.0,0 - 22,0.0,11 - 18,61.11,3 - 5,60.0,0 - 0,0.0,7,50,陳潔,13,臺北鯨華,例行賽,7,18,0,1,0,22,11,18,3,5,0,0
企21,2025-12-06 16:00:00,高雄台電,臺北鯨華,12 - 26,46.15,0 - 1,0.0,0 - 8,0.0,18 - 26,69.23,3 - 5,60.0,0 - 0,0.0,12,39,許菀芸,13,高雄台電,例行賽,12,26,0,1,0,8,18,26,3,5,0,0
企21,2025-12-07 13:00:00,臺北鯨華,義力營造,10 - 21,47.62,1 - 1,100.0,0 - 10,0.0,6 - 10,60.0,3 - 5,60.0,0 - 0,0.0,11,50,陳潔,13,臺北鯨華,例行賽,10,21,1,1,0,10,6,10,3,5,0,0
企21,2025-12-07 13:00:00,義力營造,臺北鯨華,4 - 5,80.0,0 - 0,0.0,0 - 3,0.0,0 - 0,0.0,1 - 1,100.0,0 - 0,0.0,4,219,周竩涵,13,義力營造,例行賽,4,5,0,0,0,3,0,0,1,1,0,0
企21,2025-12-07 15:00:00,高雄台電,新北中纖,2 - 12,16.67,0 - 0,0.0,1 - 3,33.33,3 - 5,60.0,1 - 1,100.0,0 - 0,0.0,3,39,許菀芸,13,高雄台電,例行賽,2,12,0,0,1,3,3,5,1,1,0,0
企21,2025-12-07 15:00:00,新北中纖,高雄台電,12 - 34,35.29,1 - 4,25.0,0 - 6,0.0,5 - 10,50.0,2 - 5,40.0,0 - 0,0.0,13,215,Natthimar Kubkaew,13,新北中纖,例行賽,12,34,1,4,0,6,5,10,2,5,0,0
企21,2025-12-13 12:00:00,臺北鯨華,新北中纖,5 - 18,27.78,0 - 2,0.0,0 - 15,0.0,2 - 10,20.0,3 - 10,30.0,0 - 0,0.0,5,50,陳潔,13,臺北鯨華,例行賽,5,18,0,2,0,15,2,10,3,10,0,0
企21,2025-12-13 12:00:00,新北中纖,臺北鯨華,11 - 37,29.73,2 - 3,66.67,0 - 13,0.0,10 - 33,30.3,1 - 5,20.0,0 - 0,0.0,13,215,Natthimar Kubkaew,13,新北中纖,例行賽,11,37,2,3,0,13,10,33,1,5,0,0
企21,2025-12-13 16:00:00,高雄台電,義力營造,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1 - 2,50.0,0 - 0,0.0,0 - 0,0.0,0,39,許菀芸,13,高雄台電,例行賽,0,0,0,0,0,0,1,2,0,0,0,0
企21,2025-12-13 16:00:00,義力營造,高雄台電,1 - 1,100.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1,219,周竩涵,13,義力營造,例行賽,1,1,0,0,0,1,0,0,0,0,0,0
企21,2025-12-14 11:00:00,臺北鯨華,新北中纖,10 - 33,30.3,0 - 0,0.0,0 - 9,0.0,10 - 18,55.56,4 - 8,50.0,0 - 0,0.0,10,50,陳潔,13,臺北鯨華,例行賽,10,33,0,0,0,9,10,18,4,8,0,0
企21,2025-12-14 11:00:00,新北中纖,臺北鯨華,4 - 19,21.05,0 - 0,0.0,0 - 4,0.0,7 - 15,46.67,3 - 7,42.86,0 - 0,0.0,4,215,Natthimar Kubkaew,13,新北中纖,例行賽,4,19,0,0,0,4,7,15,3,7,0,0
企21,2025-12-14 15:00:00,高雄台電,義力營造,0 - 0,0.0,0 - 0,0.0,0 - 2,0.0,2 - 2,100.0,0 - 0,0.0,0 - 0,0.0,0,39,許菀芸,13,高雄台電,例行賽,0,0,0,0,0,2,2,2,0,0,0,0
企21,2025-12-14 15:00:00,義力營造,高雄台電,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,219,周竩涵,13,義力營造,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企21,2025-12-20 16:00:00,臺北鯨華,義力營造,7 - 18,38.89,0 - 2,0.0,0 - 10,0.0,6 - 11,54.55,1 - 3,33.33,0 - 0,0.0,7,50,陳潔,13,臺北鯨華,例行賽,7,18,0,2,0,10,6,11,1,3,0,0
企21,2025-12-20 16:00:00,義力營造,臺北鯨華,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,219,周竩涵,13,義力營造,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企21,2025-12-21 15:00:00,臺北鯨華,義力營造,3 - 15,20.0,0 - 0,0.0,0 - 11,0.0,11 - 17,64.71,4 - 10,40.0,0 - 0,0.0,3,50,陳潔,13,臺北鯨華,例行賽,3,15,0,0,0,11,11,17,4,10,0,0
企21,2025-12-21 15:00:00,義力營造,臺北鯨華,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,219,周竩涵,13,義力營造,例行賽,0,1,0,0,0,0,0,0,0,0,0,0
企21,2025-12-27 14:00:00,臺北鯨華,義力營造,1 - 10,10.0,0 - 1,0.0,1 - 8,12.5,7 - 12,58.33,5 - 12,41.67,0 - 0,0.0,2,50,陳潔,13,臺北鯨華,例行賽,1,10,0,1,1,8,7,12,5,12,0,0
企21,2025-12-27 14:00:00,義力營造,臺北鯨華,0 - 2,0.0,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,0,219,周竩涵,13,義力營造,例行賽,0,2,0,1,0,0,0,0,0,1,0,0
企21,2025-12-27 18:00:00,高雄台電,新北中纖,8 - 38,21.05,0 - 0,0.0,1 - 14,7.14,4 - 16,25.0,2 - 7,28.57,0 - 0,0.0,9,39,許菀芸,13,高雄台電,例行賽,8,38,0,0,1,14,4,16,2,7,0,0
企21,2025-12-27 18:00:00,新北中纖,高雄台電,4 - 15,26.67,0 - 0,0.0,0 - 10,0.0,0 - 7,0.0,0 - 7,0.0,0 - 0,0.0,4,215,Natthimar Kubkaew,13,新北中纖,例行賽,4,15,0,0,0,10,0,7,0,7,0,0
企21,2025-12-28 13:00:00,新北中纖,義力營造,9 - 22,40.91,2 - 2,100.0,0 - 12,0.0,6 - 10,60.0,0 - 13,0.0,0 - 0,0.0,11,215,Natthimar Kubkaew,13,新北中纖,例行賽,9,22,2,2,0,12,6,10,0,13,0,0
企21,2025-12-28 13:00:00,義力營造,新北中纖,0 - 3,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1 - 1,100.0,0 - 0,0.0,0,219,周竩涵,13,義力營造,例行賽,0,3,0,0,0,0,0,0,1,1,0,0
企21,2025-12-28 17:00:00,臺北鯨華,高雄台電,7 - 13,53.85,0 - 0,0.0,0 - 10,0.0,2 - 8,25.0,2 - 8,25.0,0 - 0,0.0,7,50,陳潔,13,臺北鯨華,例行賽,7,13,0,0,0,10,2,8,2,8,0,0
企21,2025-12-28 17:00:00,高雄台電,臺北鯨華,4 - 16,25.0,0 - 3,0.0,0 - 5,0.0,10 - 26,38.46,1 - 6,16.67,0 - 0,0.0,4,39,許菀芸,13,高雄台電,例行賽,4,16,0,3,0,5,10,26,1,6,0,0
企21,2026-01-03 18:00:00,臺北鯨華,新北中纖,7 - 25,28.0,0 - 2,0.0,0 - 8,0.0,0 - 15,0.0,0 - 12,0.0,0 - 0,0.0,7,50,陳潔,13,臺北鯨華,例行賽,7,25,0,2,0,8,0,15,0,12,0,0
企21,2026-01-03 18:00:00,新北中纖,臺北鯨華,10 - 30,33.33,2 - 3,66.67,0 - 11,0.0,2 - 21,9.52,1 - 6,16.67,0 - 0,0.0,12,215,Natthimar Kubkaew,13,新北中纖,例行賽,10,30,2,3,0,11,2,21,1,6,0,0
企21,2026-01-04 17:00:00,臺北鯨華,新北中纖,3 - 7,42.86,0 - 0,0.0,0 - 4,0.0,0 - 3,0.0,3 - 11,27.27,0 - 0,0.0,3,50,陳潔,13,臺北鯨華,例行賽,3,7,0,0,0,4,0,3,3,11,0,0
企21,2026-01-04 17:00:00,新北中纖,臺北鯨華,8 - 34,23.53,1 - 4,25.0,0 - 10,0.0,11 - 32,34.38,3 - 16,18.75,0 - 0,0.0,9,215,Natthimar Kubkaew,13,新北中纖,例行賽,8,34,1,4,0,10,11,32,3,16,0,0
企21,2026-01-10 16:00:00,高雄台電,新北中纖,12 - 44,27.27,1 - 3,33.33,2 - 18,11.11,16 - 23,69.57,19 - 34,55.88,0 - 0,0.0,15,39,許菀芸,13,高雄台電,例行賽,12,44,1,3,2,18,16,23,19,34,0,0
企21,2026-01-10 16:00:00,新北中纖,高雄台電,4 - 25,16.0,2 - 3,66.67,0 - 7,0.0,6 - 22,27.27,2 - 11,18.18,0 - 0,0.0,6,215,Natthimar Kubkaew,13,新北中纖,例行賽,4,25,2,3,0,7,6,22,2,11,0,0
企21,2026-01-11 15:00:00,高雄台電,新北中纖,7 - 36,19.44,0 - 1,0.0,0 - 7,0.0,5 - 16,31.25,5 - 16,31.25,0 - 0,0.0,7,39,許菀芸,13,高雄台電,例行賽,7,36,0,1,0,7,5,16,5,16,0,0
企21,2026-01-11 15:00:00,新北中纖,高雄台電,7 - 19,36.84,2 - 4,50.0,0 - 12,0.0,7 - 18,38.89,2 - 7,28.57,0 - 0,0.0,9,215,Natthimar Kubkaew,13,新北中纖,例行賽,7,19,2,4,0,12,7,18,2,7,0,0
企21,2026-01-17 14:00:00,高雄台電,新北中纖,19 - 48,39.58,1 - 7,14.29,2 - 16,12.5,3 - 18,16.67,12 - 24,50.0,0 - 0,0.0,22,39,許菀芸,13,高雄台電,例行賽,19,48,1,7,2,16,3,18,12,24,0,0
企21,2026-01-17 14:00:00,新北中纖,高雄台電,13 - 32,40.63,0 - 3,0.0,0 - 10,0.0,12 - 38,31.58,4 - 17,23.53,0 - 0,0.0,13,215,Natthimar Kubkaew,13,新北中纖,例行賽,13,32,0,3,0,10,12,38,4,17,0,0
企21,2026-01-17 16:00:00,臺北鯨華,義力營造,7 - 15,46.67,0 - 0,0.0,0 - 6,0.0,0 - 2,0.0,1 - 10,10.0,0 - 0,0.0,7,50,陳潔,13,臺北鯨華,例行賽,7,15,0,0,0,6,0,2,1,10,0,0
企21,2026-01-18 13:00:00,新北中纖,義力營造,8 - 22,36.36,3 - 5,60.0,0 - 14,0.0,3 - 23,13.04,2 - 12,16.67,0 - 0,0.0,11,215,Natthimar Kubkaew,13,新北中纖,例行賽,8,22,3,5,0,14,3,23,2,12,0,0
企21,2026-01-18 15:00:00,臺北鯨華,高雄台電,5 - 17,29.41,0 - 1,0.0,1 - 16,6.25,0 - 6,0.0,4 - 14,28.57,0 - 0,0.0,6,50,陳潔,13,臺北鯨華,例行賽,5,17,0,1,1,16,0,6,4,14,0,0
企21,2026-01-18 15:00:00,高雄台電,臺北鯨華,8 - 36,22.22,0 - 5,0.0,0 - 12,0.0,1 - 30,3.33,10 - 23,43.48,0 - 0,0.0,8,39,許菀芸,13,高雄台電,例行賽,8,36,0,5,0,12,1,30,10,23,0,0
企21,2026-01-24 14:00:00,新北中纖,義力營造,16 - 39,41.03,3 - 7,42.86,1 - 16,6.25,17 - 41,41.46,2 - 6,33.33,0 - 0,0.0,20,215,Natthimar Kubkaew,13,新北中纖,例行賽,16,39,3,7,1,16,17,41,2,6,0,0
企21,2026-01-24 14:00:00,義力營造,新北中纖,15 - 35,42.86,0 - 4,0.0,3 - 16,18.75,0 - 2,0.0,2 - 7,28.57,0 - 0,0.0,18,219,周竩涵,13,義力營造,例行賽,15,35,0,4,3,16,0,2,2,7,0,0
企21,2026-01-24 16:00:00,臺北鯨華,高雄台電,1 - 17,5.88,0 - 2,0.0,0 - 3,0.0,5 - 6,83.33,3 - 7,42.86,0 - 0,0.0,1,50,陳潔,13,臺北鯨華,例行賽,1,17,0,2,0,3,5,6,3,7,0,0
企21,2026-01-24 16:00:00,高雄台電,臺北鯨華,2 - 17,11.76,0 - 1,0.0,0 - 9,0.0,13 - 16,81.25,4 - 10,40.0,0 - 0,0.0,2,39,許菀芸,13,高雄台電,例行賽,2,17,0,1,0,9,13,16,4,10,0,0
企21,2026-01-25 13:00:00,臺北鯨華,新北中纖,1 - 6,16.67,1 - 2,50.0,0 - 3,0.0,6 - 7,85.71,0 - 3,0.0,0 - 0,0.0,2,50,陳潔,13,臺北鯨華,例行賽,1,6,1,2,0,3,6,7,0,3,0,0
企21,2026-01-25 13:00:00,新北中纖,臺北鯨華,1 - 8,12.5,1 - 1,100.0,0 - 6,0.0,4 - 10,40.0,1 - 7,14.29,0 - 0,0.0,2,215,Natthimar Kubkaew,13,新北中纖,例行賽,1,8,1,1,0,6,4,10,1,7,0,0
企21,2026-01-25 15:00:00,高雄台電,義力營造,0 - 7,0.0,0 - 1,0.0,0 - 1,0.0,2 - 3,66.67,1 - 5,20.0,0 - 0,0.0,0,39,許菀芸,13,高雄台電,例行賽,0,7,0,1,0,1,2,3,1,5,0,0
企21,2026-01-25 15:00:00,義力營造,高雄台電,11 - 25,44.0,0 - 1,0.0,0 - 8,0.0,3 - 5,60.0,2 - 8,25.0,0 - 0,0.0,11,219,周竩涵,13,義力營造,例行賽,11,25,0,1,0,8,3,5,2,8,0,0
